id,subject,type,status,priority,owner_id,who_id,what_id,activity_date,is_closed,created_date
00TlxehlL1DhPmA3pd,Qualification - Follow-up,Email,In Progress,Normal,005tRa1eePdjJYM6mg,00QEdeoY5K5lM8idq6,0010NY3Dt8uYAfetoH,2024-08-19,true,2024-08-07
00T4fmxvHrXhjEhXOr,Email - Intro,Discovery,Not Started,Low,005lECbWsEiD75E7eC,003xsHkPQhaMbyrlxw,0069XUZMX56gMjuCt8,2025-05-07,false,2025-04-14
00TbfdUl9usTTbVmEj,Email - Follow-up,Qualification,Not Started,Low,00552has5XdvFlGgIo,003lfHghEcPxvXq1Rs,006BtAtutJY5WP7NH5,2023-12-10,false,2023-11-17
00TlTYjZ1aYoDRYN2y,Qualification - Follow-up,Email,Completed,High,005kGz3iLXUMdHQq3f,003uULsN3msfubLw3q,001tm64qZ2QJtViWZI,2023-08-07,false,2023-07-20
00T6Ih7JeO3N95ohhB,Qualification - Renewal,Email,Deferred,High,005RNwgHWbHSrrlfhq,00QmZHfW2N1sFR2IBk,001ZzOnv9Ft2lGlVRE,2024-02-26,true,2024-02-22
00TdshTUzq5uVDEH6r,Follow-up - Next Steps,Qualification,Deferred,Normal,0053OvJBQj7lluaSJM,003iZiM4t9Do3mrDVx,006gYxfOvsfjyFpa8h,2023-11-23,true,2023-11-15
00TgR14WunwaW2jtrG,Call - Next Steps,Email,Not Started,High,005Ozb2jx0nnrpjBm7,003lrM3vPPtQmQuxWs,001xTubgHuD1XQogWH,2023-05-25,false,2023-05-16
00TLHL71X3Cv4WCuQf,Email - Intro,Discovery,In Progress,Normal,005bLIYitOgj1qzWEZ,0039JZOysDc60woqvd,001LzXshD9vLSWU1fE,2024-05-19,false,2024-05-18
00TcG5JalVfxZaKDIH,Email - Intro,Call,Deferred,High,005PsOTr02Fp2pwCFZ,003IUL0HUqwrMY74qU,0010f7ANL3WkZbCPy8,2023-03-30,true,2023-03-29
00TP2oxeKBYUVcQzYL,Email - Renewal,Discovery,In Progress,Low,005XY8kCmJrc8XXcwE,0038RbPryW5QMMXDCJ,0010prHT68n2Ergyho,2023-10-05,true,2023-09-08
00T5rq4uxTDomZve6z,Email - Intro,Email,Deferred,Low,005hJPMnhQ0WRyZFX9,003rQZGRX2WSa02VuV,001mAVPN7opqScyBQf,2023-11-24,true,2023-11-09
00TVxwpkKHL6ZWIPk3,Email - Intro,Qualification,Completed,Low,005jI7Sc4sfHBomzPt,003VXc4jNWFUhc7G7h,,2024-11-02,true,2024-10-23
00Tmpqyh8X6sXzVHzY,Call - Renewal,Call,Deferred,High,005kYbLfois6p7LjKf,0033WfvdBSRf1GiCQh,,2022-07-17,false,2022-06-26
00T5cw4jj8XzpEluH5,Follow-up - Intro,Discovery,Deferred,High,005OHuMUHvi8wsLMNv,003Ht9zRTvLiG3P8bC,006JFslBcurHPIZBSI,2023-10-12,false,2023-09-12
00TOKxBIhF9aYgAUct,Follow-up - Intro,Follow-up,In Progress,High,005aABhuRiSBg0srbz,00QJBX8AKj0xndDwVv,006QQsonJWf5QnLFRl,2022-12-18,true,2022-12-13
00T7UnhrZ7BxW4joQE,Call - Follow-up,Discovery,Completed,High,00512E80qDwAaI1oOE,0036Owcqy9mQHzIkSt,006ERRzRYgymxLr6iK,2023-06-12,true,2023-06-06
00ThUMmXJbWhJZmi9P,Follow-up - Next Steps,Follow-up,Not Started,Low,005HAD1xOIM0ZXro8p,003NRfJb0ZPEjL7Vfn,006O2JlU7jp1aqB0Vf,2024-05-14,false,2024-04-14
00TA1kWMnVenyTPNkV,Follow-up - Next Steps,Follow-up,Completed,Low,005kGz3iLXUMdHQq3f,00QBIeTa2nay4hPr5K,006eFZMvKuznzFRLOr,2023-06-15,false,2023-06-10
00TvYSAwI0g8OYRvbb,Discovery - Intro,Email,Completed,Normal,005chtXE6kHD1j5gMk,00Qpy7yNEYo9RbsqV0,001q8XvpWrFqqtXDfX,2025-11-10,false,2025-11-08
00TEHQE2WXsGsq1QFt,Email - Follow-up,Follow-up,In Progress,Low,0058Bwr0RkCwwLehpc,003NJec5CIty9Fqtde,006Yd2dYhxPrBx2SaI,2023-12-06,true,2023-12-01
00TXgPSnhMIf8yvT8u,Call - Follow-up,Call,Not Started,Normal,005SHkriY5Z0W9xzJS,003ip3r70ZeImIgZfI,006j5ggCNB7MwpXNJu,2023-06-24,false,2023-05-26
00TGGKKtceVRnWvyoj,Discovery - Renewal,Discovery,In Progress,High,005Ozb2jx0nnrpjBm7,00QMuXReJSDZn8r8IS,006bNraZClSRYndqMk,2023-11-04,false,2023-10-12
00TVf7RVILDYCATfGX,Discovery - Renewal,Follow-up,Not Started,Low,005a88RCsXNcc8P2XG,003ns2aQloJOg1pew0,001xBFvh62K8JYLS7r,2025-04-21,false,2025-04-16
00TV6Oz9B0iuQdXbxo,Qualification - Next Steps,Call,Deferred,High,005hJPMnhQ0WRyZFX9,00Q1lV4ivvnW4DchuD,006bQ8fYuvn4ka8CKI,2023-09-05,false,2023-08-24
00Tk6YeO3HLLB8JSHh,Email - Next Steps,Call,Completed,Low,005vvizm5OfORbfBYV,003EgPEOCTsfI2a6f4,,2022-03-14,false,2022-03-02
00TZuvTG4nW8wIh5NL,Call - Intro,Follow-up,Completed,Low,0055pWDZRM9H820dFq,00QxWoglovs0k0s0H2,001kyMv6Z6MS1RVZ8Y,2024-06-12,true,2024-05-28
00TvvjOzdBU9gg8C02,Call - Next Steps,Qualification,Deferred,High,005ZmDANT8NxIwQSUH,00QAeruVX7BkpXKa4q,001z98GSzKCzUOPSDj,2025-11-27,false,2025-11-24
00TiaPVQVDkB9Lpn1B,Discovery - Renewal,Email,In Progress,High,005Cu36WnbRoy8DEqo,00QbXCJXgMVopAAHju,0068vqlPEJUGsT8SM2,2023-03-28,false,2023-03-05
00TV9dVkJXVrFDQ2zf,Follow-up - Intro,Qualification,Deferred,High,0052iY9Uot4wf3iCnE,003WjlSzoOKwFljsgu,001wt8kodLBanNaTkJ,2025-04-26,true,2025-04-23
00TzjZp76hoZuQOEQh,Call - Intro,Email,In Progress,Low,005hrcAAsV0H3bsIeE,003sm9xxbCm4o97EzV,001HHq9kHuPnyHGh3r,2024-05-20,true,2024-05-11
00TtToCHoN1XSzqatb,Email - Intro,Email,In Progress,Low,005zWOoMnQrwuxqr1I,00QlHJspGduSvsSpm2,006UKB90rHKHKwzEQ4,2023-02-10,false,2023-01-20
00T2pjaKsSFhTrlFLd,Qualification - Follow-up,Call,Deferred,Low,005Tdp9BDe2ZbrGft6,00QUMvWTulLkjo0G2b,001J14qPkTHTqIrslD,2023-07-06,true,2023-06-10
00TFsq0LPsMrbayBsO,Qualification - Renewal,Call,Not Started,Normal,005VLfsfX7zhRzFubF,00QIzchCQYijFgeXa1,006YNcg3eBqQazNKeI,2025-07-09,false,2025-07-08
00TlQcpPhPNUsnAj5h,Qualification - Renewal,Discovery,Deferred,Normal,005xG5kruHOvgAC23A,003780iJig9dKYSeRa,006r6CwIMesPzJ8rCE,2024-11-29,true,2024-11-21
00TMFASGT4Le4pEZa7,Email - Follow-up,Qualification,Completed,Normal,005IAWyyPlUBLQDIva,00QDzX4wKLmoHPFV8L,001YZ17OOHYGSD5j9J,2026-01-14,true,2025-12-21
00Tdkr7VgV6Btgxhg4,Call - Follow-up,Follow-up,In Progress,Normal,005scUETCztHB2VpGr,003do3O0d92KM0iHa5,001dRWYP174sg4FbMe,2024-12-11,false,2024-11-20
00TbVBrIak2rzDLXgX,Follow-up - Next Steps,Follow-up,Not Started,Low,0055pWDZRM9H820dFq,003a7RT1sB56QTcbko,006V0fX39qIEqp7eOk,2025-02-25,true,2025-02-05
00TZap2cacWTHjTAWt,Discovery - Renewal,Email,Deferred,Low,005fDW8pqYyhUsaaJT,00QQsCExOsFdSqAKIv,006XukfhrmvaBJ2fYh,2022-05-28,true,2022-05-08
00TVFgPdpyD9nitOGL,Follow-up - Renewal,Qualification,Deferred,High,005oNQqFKPLjEKAacs,00QrFiqb15aMvmQDHS,001iPgXxKy3YzNsXsM,2025-04-20,false,2025-04-01
00TZ0G0BWe5y7uZeui,Follow-up - Renewal,Discovery,Completed,Normal,005ATkmG7VSdpihf48,00QzcYSjyiUFHvE15J,001Mr8m3eYtPVKnSaE,2022-06-06,false,2022-06-02
00Tg1jmlacgQgnXKwD,Follow-up - Intro,Qualification,In Progress,Normal,005kYbLfois6p7LjKf,0036RYzVbVqvLpmZt6,006b8lOt7l5hXKvAfr,2022-07-19,false,2022-07-09
00TLnjk1DcTGHscYZk,Email - Renewal,Qualification,In Progress,Normal,005GkgNJqeO2GW2jXH,00QNWQoYaBKMsc9EA0,00101j2DbWMMo6MyEV,2024-04-03,false,2024-03-06
00ThPPwAcKz0ZTDAFL,Qualification - Renewal,Qualification,Deferred,High,005iRmiKUtSSkR82g5,00QphYX4B9qufM3S31,006neYyDd9efqwyBA5,2022-07-10,true,2022-07-04
00TlsxEUX0Xixh9niM,Follow-up - Follow-up,Qualification,Not Started,Low,005udoqsW2EyiZN9b0,00QOi7Czq2TA5Gnt5c,006sKWrx1S62nKGHDn,2025-12-25,false,2025-12-24
00TUg75zqL6XEDml70,Discovery - Renewal,Call,Deferred,Normal,005SHkriY5Z0W9xzJS,00QI5QYVA0XOfs0uhD,,2022-01-21,true,2022-01-19
00TAbGeXz1D2wCo1YM,Call - Renewal,Qualification,Completed,Low,00536VT96AN7M9vHvw,00QEXyMlF28O6Z7xrG,006W1u8zcvlpjMAQJr,2024-08-12,true,2024-07-24
00TKp8KguskDK6Ijrg,Email - Renewal,Follow-up,Not Started,Normal,005IgSO06ukUkmxr0U,00QCm6poNNS9NIDmkA,006kGINW6SVqshGVLN,2025-04-26,false,2025-04-16
00THDxFAnDUWSzbM2l,Follow-up - Follow-up,Follow-up,In Progress,High,005iSUGFUqSTcmtbKs,00QpYWaUYsX4ktolG9,001TWnPZBXWHTpa8gC,2025-03-16,true,2025-03-08
00Td1QZn1uY4Fjlh5C,Discovery - Follow-up,Email,Deferred,Normal,005BLRswT6VWAL3Jkq,00Qeyj6QsftySHTInd,0010ufDD8vTNjAiWXm,2023-11-03,true,2023-10-16
00T1Yvosz4FZXbyfmr,Follow-up - Follow-up,Follow-up,Not Started,Low,005aABhuRiSBg0srbz,003J3DIGCsxaJL5gOM,001whZS2tTreN1DcNT,2022-02-27,true,2022-01-31
00T82Mt9Ede3bNduH3,Email - Intro,Call,Deferred,High,005A7aBOiWo1s4A8VA,00QoiVfkyOwa7JuAzo,006svQedUp6zaYlhSW,2022-10-01,false,2022-09-30
00TrYgvA6TBcCmXyT3,Discovery - Renewal,Follow-up,Not Started,High,005SzPtEFRJYtyoJvY,00Qb5w8s60tqlgBBjI,001s3A1tRfqrsxOBGl,2023-07-29,true,2023-07-15
00T6hxjvh2rJvgLTpn,Follow-up - Follow-up,Discovery,In Progress,High,005lFrIUHPTHLXsJgY,003MZVy090D81zpdyh,001stRGckk9paURawY,2023-06-20,true,2023-06-19
00Ty893CFpMqG4cHQ2,Follow-up - Next Steps,Discovery,Deferred,Low,005OHuMUHvi8wsLMNv,00QML9IdnM0W4tJeJ7,0013OTGoan1o6xLw4H,2022-09-30,false,2022-09-10
00T2UJMfps17j1ibaP,Call - Intro,Qualification,Not Started,High,005mzHykyCWibqXEgp,0030sysFzQB7w9uIkF,0011X5DHMVKQdFFzcj,2024-09-19,true,2024-09-07
00TT1jO7VL5F8xaAzT,Email - Renewal,Follow-up,In Progress,Low,005z7MbHiOpJ6R0JED,003fdE8K1hGjVmNTyX,001H4o9i6zw0xZLZdG,2022-04-16,false,2022-03-26
00TmQFDTB1c3K3CLec,Follow-up - Follow-up,Follow-up,Deferred,Normal,005bo0fFeWaVUqG2KV,003CiVVCeSuO3icsnz,001srqXnlG3md4xdaP,2024-04-10,true,2024-04-02
00TXPxXYpPwp90Agif,Email - Next Steps,Call,In Progress,High,005LrxjB8ud8tNczS1,003t4wgUCA47Je15JZ,006BzxtA4w53ojInqP,2025-04-22,true,2025-03-31
00TpPw6m6I2oYgJ0PV,Discovery - Follow-up,Call,In Progress,Low,0052yGgxi1v4hCqV4x,00QQP6JSzF5mdfJhRB,006HkQlZ2s7nYTJYr3,2023-07-13,false,2023-06-23
00T6cM3eeyjalehnuQ,Discovery - Intro,Email,Completed,High,005EhkAnpKcWuNovJ6,00QiPcNYPRcEZ4Oitq,006x4haExWx1uSMZZe,2024-06-13,false,2024-05-28
00TsCV2JRbMr8JaFv3,Discovery - Renewal,Discovery,In Progress,High,005rfIoTPQqJtbyYEc,00QlYTL4uAEv443o5s,001XKzRJT2GtGPHZt5,2023-01-03,false,2022-12-12
00TUSVqeKmRIsO6d7C,Call - Follow-up,Call,Not Started,Low,005M1BnJPIeqHk8Nds,00QrjzaEbCqG3zO3yp,001BMSkyMGbzOumNs1,2025-06-23,true,2025-06-05
00TCAAp3vTN0bp8WV3,Qualification - Next Steps,Call,In Progress,Normal,005TpaHIC8CTfHGP4i,003ZR0vpZAXARrfw15,001a1dLQ6RYkO2H3zc,2023-07-08,true,2023-06-22
00TjPDaVizeFfBStNy,Follow-up - Next Steps,Email,Completed,Low,005sbu92PDPF7bHdnm,003mMaiRrUb0QtrYsz,006dx65IKSFETHnRR6,2023-12-19,false,2023-12-10
00T2dxeB5OIwhzu5Hk,Follow-up - Next Steps,Follow-up,In Progress,Low,005sbu92PDPF7bHdnm,00QmIVVpzabPH8KzFd,006ZZuru5E6xPqfPPu,2024-11-30,true,2024-11-22
00TYKXI4SWqUBYXyvY,Call - Renewal,Discovery,In Progress,High,00517kC03BFC8pxkQp,00QyuIoiHVlE754yuo,006noC1kfpjXrEGA1c,2023-12-05,true,2023-12-02
00Txfvi8AIYy6fFeYJ,Qualification - Follow-up,Qualification,Completed,High,005ygjBY3eCoYXQvBW,00QHPcLL1Zb5gQHvJx,00117dTs2Hy9T6LTjz,2022-06-27,false,2022-06-11
00TZ2XhTdTCVem0ljQ,Follow-up - Renewal,Follow-up,Completed,Normal,0055pWDZRM9H820dFq,0030KpOnjiHunAdGgm,,2024-07-23,true,2024-07-16
00TDcotWOYLAZ3NCdH,Call - Intro,Discovery,Not Started,Low,0051FeBviD8WOpEx9p,00QJaRmTpJELo0alMP,006PjtxmxQXM6sMoHl,2024-02-26,false,2024-01-30
00TtgZtd2MSaCBiHkE,Follow-up - Renewal,Follow-up,In Progress,Normal,005lkDbq9IPSQ2U7zZ,00QyPBnDmLakEhLVZS,006T2UrM6TJjwfaP2F,2026-01-21,false,2025-12-24
00Tpi3BLIyFj776HIW,Qualification - Next Steps,Qualification,In Progress,Normal,0053QDpe3Xj7Gt2h2H,003e9LhbVpLi7ROmBF,001AEIIQocYvRNMcHg,2025-07-09,false,2025-06-14
00TYoKpYoRefcrFiL3,Email - Intro,Discovery,In Progress,Low,005Iyi4Xhg6R1KQ608,00QML9IdnM0W4tJeJ7,006FUQWcRoG36RUrZI,2022-03-27,true,2022-03-11
00T5bHnhlsZ3SzGPEq,Qualification - Follow-up,Call,In Progress,High,005SW3xD3pVRHzXb4Z,003tWKjvA3waew60pN,00123CFWZ0SAdq5oX1,2025-08-16,false,2025-07-28
00TvgPelPH4saUVhjB,Email - Follow-up,Email,Completed,Low,005lFrIUHPTHLXsJgY,00QksmrcmIr3aY4znh,00654yx0Go2fn1959N,2025-05-17,true,2025-04-22
00TdnFq6mSOcqi4JFe,Email - Next Steps,Discovery,Deferred,High,005a88RCsXNcc8P2XG,003qZseUQKCNQ8D8yT,0063N1EPuCFdXicWhn,2025-01-24,true,2024-12-27
00TUP5Kz2QcIdZUqq5,Discovery - Renewal,Qualification,In Progress,High,005pCTycClXuIF6SUv,003BXqR13jYOxORLMV,006OywFXhiB0yDPfaT,2023-12-23,true,2023-11-26
00TFy66GQiZCVdX20z,Qualification - Next Steps,Email,Not Started,Low,005PcnSwvycOiPT9zy,003QUOE5oaZM9SxT2Y,006ft03nUHnYnptzG4,2023-08-20,false,2023-08-12
00TjhIjpK3vid3RNOj,Call - Follow-up,Follow-up,Not Started,Normal,005hJPMnhQ0WRyZFX9,003pPkV1E9QBV72wrV,,2022-09-17,false,2022-09-09
00TqSB11o9WD2ngtC7,Email - Intro,Follow-up,Not Started,High,005DleKhounx1YJ0rP,00Qi0Fb6GcnpDgsUvD,006Wr9aQXFTLt6IK9h,2025-12-29,true,2025-12-09
00ThuQmeFgDlhJd7d2,Follow-up - Next Steps,Email,In Progress,Normal,005VxJy5mAR2JIiQzL,00QquuEvSRSIQbcdje,0019VJOt7wPS1OvDHw,2024-10-20,true,2024-10-14
00TqxOGtpbKsozIRn2,Call - Renewal,Call,Deferred,Low,005mtNZ6PjUxSYdipW,00QvIa9vbELfrXa4oE,,2023-05-03,true,2023-04-26
00Tzla7rjXF4ogeiEE,Follow-up - Follow-up,Email,Deferred,High,005oNQqFKPLjEKAacs,0031LLcX2fi0unoYs4,001XEV1wqZnhO7KLm0,2022-03-24,false,2022-03-04
00TrsasaH6n7LdJLrT,Qualification - Intro,Call,Deferred,Normal,005FA8TcXwRGIFLbcj,0035tRQqXHsb1icHUQ,006fhZZHewpAIb7D9H,2024-08-19,true,2024-07-22
00TebXfKE1ZfzUQV5H,Discovery - Intro,Qualification,Completed,High,005BLRswT6VWAL3Jkq,003yOF2KmIkJKKgfVr,001nS63t8VPTEnV3wI,2024-03-03,false,2024-03-02
00TyarvqSy6iyKBdwz,Email - Next Steps,Email,In Progress,Low,005Pa6uUR0EkXHgr5D,00Qire1qdF6ZBhJePe,006b8lOt7l5hXKvAfr,2022-03-12,false,2022-03-08
00TGLaWXCgQb8tQaa7,Email - Renewal,Call,Not Started,Low,005kGz3iLXUMdHQq3f,003CHuFVUe1d0Ey0jn,001HfjmUV4nznDzkhT,2023-01-30,true,2023-01-19
00TtBkiWBbBaXf8py7,Call - Follow-up,Qualification,Not Started,High,005lkDbq9IPSQ2U7zZ,003AB1u8YvZhonjheC,006seGL2379gRKV78q,2024-04-18,false,2024-04-07
00ThJEsryM5z1hpZeR,Follow-up - Next Steps,Follow-up,In Progress,Normal,005uzGGUX4TIYx0w3I,0038l1NTpxIOlXjbWB,001M5cTE1Ol3LAi3i8,2023-07-09,false,2023-06-19
00TxMiSI37I1ha3qhp,Follow-up - Follow-up,Discovery,Deferred,High,005M1BnJPIeqHk8Nds,0030dJTgUQW5uGvDre,001jWE5kLx36pGiDR2,2023-07-28,false,2023-07-04
00ThQL0JWSVaG33KhT,Follow-up - Renewal,Qualification,Deferred,High,005OcXZdxrlsgJWBeG,00Q6cSzuBXoDIjkISG,006C98clT8cDrSdTtH,2022-09-07,false,2022-08-22
00T5vFCTWrK5hcTzXP,Follow-up - Intro,Qualification,In Progress,Normal,005oTuswObpFtGANeE,0034Aj5am8tR67OU0F,006MuqXnxlkwhrC3vL,2024-11-27,true,2024-11-19
00T7ef4soG21KwAD7K,Follow-up - Follow-up,Discovery,Not Started,Normal,005SkyTvnPdXlfxxMu,00QcYJzCwOtIkt3tpO,001vJtVGMWE9OBZafY,2024-07-27,false,2024-06-28
00TWVclQ8mGlRdk28B,Qualification - Intro,Qualification,Completed,Low,005FA8TcXwRGIFLbcj,00QVZrgMmjdolc5wS1,006CzgY8vl7Gvb8NN4,2023-01-16,true,2022-12-25
00TqsoArYpaTPxJSPG,Discovery - Renewal,Follow-up,Not Started,Normal,00566La41L76C1ZyfL,00QUFdUjYm5f9KYrg4,0068goEJRyCrKzafoh,2022-06-10,false,2022-06-05
00Tnz79FFRj1Ip49Zg,Email - Follow-up,Qualification,Completed,Low,005U1cnD3W8AfIM0Y9,00QTz8RZDFTGP7XfJB,006Swf4KKgTRzeb9nW,2022-03-20,false,2022-03-17
00TvGKKUbRMgSbTqH0,Email - Renewal,Call,In Progress,Normal,005qf3JcieWVjwiYd7,003FiQ3h7VIrzNkZGX,006x4vhzrrFNLTNuDu,2022-07-02,true,2022-06-05
00TqI1H9IBVepgCi0A,Discovery - Next Steps,Call,Completed,High,005xi0Xi0wCwuciNbG,003AdDhe3nupoxLCRU,006SUouroyJVmvrDMQ,2022-07-28,true,2022-07-12
00TmZK93BywbDaF4d1,Discovery - Renewal,Email,Deferred,Normal,0055pWDZRM9H820dFq,00QVjwFtiRafzcePvm,006HmnKejHzpgoG9C1,2025-05-07,false,2025-05-01
00Tt9KiO7Yrqj226BI,Email - Follow-up,Call,Deferred,Low,005HMBcUaJasNagxn6,00QJtvd93vubCXc53k,006NVOXg2YvkdaKLy9,2022-10-12,false,2022-10-08
00TeoMZius5PAu82Ln,Discovery - Intro,Qualification,In Progress,High,005M1BnJPIeqHk8Nds,003BOOe3Hip206LA4S,006c3qKWyoLqRWrpa4,2024-12-22,true,2024-12-18
00TbFIPanjV7Hz4xez,Discovery - Renewal,Call,In Progress,Low,005YgcwjR0nrnHIGZX,00QksmfhMtKnGWhW31,001iYhkDPJwzZLvgzZ,2023-01-06,false,2022-12-07
00T8HT8V4AUmiafSsm,Qualification - Renewal,Email,Deferred,Low,005egJ9DcGz51VtFgp,00QnJzWaXMBInTxjf8,006uBOi8lOybncmEc2,2022-07-09,false,2022-07-05
00T0dR00rU7Ey6HFsT,Qualification - Intro,Email,Deferred,Normal,005BLRswT6VWAL3Jkq,003OgVJZ4GmTmR5FYs,001OabrwZwxsiTUlBk,2025-05-30,false,2025-05-13
00TyHJVYy23TW69uP9,Call - Follow-up,Follow-up,In Progress,Low,005GITA8ZV1nYz3VcV,003t00VtPysnUTrNDF,006zbwjEC3etFFZSY7,2022-09-09,true,2022-09-07
00TqqI2oWUYUt7M7Dl,Qualification - Intro,Email,Completed,Low,005Mw9SUSpD6xFpkOi,00302FpIJ5UlHTW51F,,2025-01-08,false,2025-01-06
00TVKMNiY1EejIDEHq,Call - Intro,Qualification,Not Started,High,005qhOaTRDj8l4v6Lo,00QcGP8hyjQIEGm6G6,006udl8dJ4VqTjF5iy,2022-03-08,false,2022-02-10
00TDwysG4wYjWdoUEP,Follow-up - Next Steps,Follow-up,Deferred,Normal,005T3CcQW30Fc3HxzP,00QZGHbxR5YJI3beEb,001gH9cNj3ub9iG6YW,2025-05-18,true,2025-05-14
00TwmQUU0wklM39dDU,Follow-up - Renewal,Qualification,Completed,High,005lWDDSfm41preSiA,00QHt5mqpUIKWLYYtN,006b80HnduuJyKOhfp,2023-03-22,false,2023-03-02
00TKa0t7gXeCJPDrBQ,Call - Follow-up,Call,In Progress,Low,005FmC4bvUmQBFO9r1,003SAXeH6HEb10gCuv,0014zFrDnCRJkgXZUj,2022-10-26,true,2022-10-18
00TpTZMh0Y7Ta5qd3d,Follow-up - Follow-up,Email,Not Started,Low,005CyM4CU7TgZ0ieQC,00QDvgOeJXboBArUYX,001Mr8m3eYtPVKnSaE,2025-08-24,false,2025-08-22
00TMHKVmpL26ihvg9r,Discovery - Next Steps,Call,Deferred,Normal,005ZRAk3rxvD6mvf15,00QZQLs8klvzdSWI8e,001kytfZp8G4Lvt7i3,2022-03-04,true,2022-02-18
00T2CRmLaNTBPHdS7U,Discovery - Next Steps,Email,Completed,High,005sbu92PDPF7bHdnm,003gTZMOMSx9VcFTnK,006eH5xDugFMzLpQYT,2025-02-18,true,2025-02-06
00TyS3IDvGsmxl34BV,Qualification - Intro,Follow-up,Not Started,High,005lkDbq9IPSQ2U7zZ,003mUw8UQjB1jKOaCH,006f2eCuKf4eNVjV6o,2023-12-10,false,2023-12-05
00TEhcqRzk4KorOaWV,Discovery - Intro,Qualification,Not Started,High,0052yGgxi1v4hCqV4x,00QFb9qLCBVOlguMhG,006n3M6SP64ARvPfPF,2025-12-28,true,2025-12-22
00Tho6MfsNbE8EjmRq,Discovery - Follow-up,Qualification,In Progress,Normal,005U2hcHrNtlfF5gcz,003itoWFxRMnnDdZli,001XpsF8l3NrklVrTu,2023-05-16,false,2023-04-19
00T1DaLNP4V9Fvs8ZR,Discovery - Follow-up,Discovery,Deferred,High,005udoqsW2EyiZN9b0,0037yjPEDMlvatzWo9,001W3Or8gFGZ5ygpMs,2024-03-11,false,2024-02-21
00TWZQ5w6F1UnDah3z,Call - Renewal,Discovery,Not Started,Low,005fDW8pqYyhUsaaJT,00Qc3vDgMN2aRl3OeY,006GUXpLG9hWvW6dcn,2025-12-31,false,2025-12-04
00TVpbJ7yZ2ORGWckD,Follow-up - Intro,Call,Deferred,Normal,005nz6ixedb0ulRU2P,003pcF2kmNWwt7fZSr,,2023-03-21,false,2023-03-19
00TCLaodflJsiaFn1x,Qualification - Follow-up,Discovery,In Progress,Low,005SzPtEFRJYtyoJvY,00QIjKqqz9h50MJMsy,006tvpoIA4wZ24aV2q,2025-05-18,true,2025-04-28
00TEv09LFBr0vg57IN,Qualification - Intro,Discovery,Deferred,Normal,005iRmiKUtSSkR82g5,00QPwHQb72YA6VK9OX,001fmDjlTXgmwtoYKZ,2024-08-09,false,2024-07-14
00Tg0OzlpW4ifxpnGy,Qualification - Next Steps,Email,In Progress,Low,005KXIvx3Ru4Hx5BVz,00QRIfLmfHZLkZE905,,2022-04-26,false,2022-03-29
00TEjWYWBxr2osJTbO,Call - Follow-up,Discovery,Completed,Low,005ponU3oUJcEecoTy,00QamLM46TBJJ6zbVi,0019W1LBG0XYnGRb8r,2023-12-25,false,2023-12-17
00Tdgffp3uZXsIG3pS,Email - Follow-up,Email,Deferred,Normal,005NhmgMvZSpDy5y9P,003Gfy1Zuym6a6X3UC,,2023-06-25,true,2023-05-27
00TWF1BgXOk4C71nNY,Discovery - Renewal,Discovery,Deferred,High,005mm9vtHx0K9TGlB7,003hniv9ULRn0zHCIe,001V4dOAvGgvChfIVg,2023-05-12,true,2023-05-04
00TgHltINqWiqf0WUA,Qualification - Renewal,Discovery,Not Started,Normal,005nz6ixedb0ulRU2P,00QrCy7k8D9Z4sxJxD,,2024-01-17,true,2023-12-22
00TUQ8Vt72KTnEpPXZ,Follow-up - Follow-up,Qualification,Completed,Low,005IYPQNVpF7c2XFiu,00Qxb0fFZyQM0XHPne,006oVjj7Tbumiu9HvH,2022-04-27,false,2022-04-25
00Tbd6HJ3NV430iP6C,Call - Renewal,Follow-up,In Progress,Low,0050fGb9Xo51dtJbLu,003ZbJ3lzfJfQsfLyw,006x03Z5UKylvD4Rs9,2025-07-10,true,2025-06-14
00TD0wvGZBiEQP2HU7,Discovery - Intro,Qualification,Deferred,High,005MwKfgdf4TfBF8Zg,003o7KbWdETY1vhIBL,001LNwzuSFSNJMWN2X,2025-11-19,true,2025-11-16
00Tbx8V2HKlbU2zCdg,Qualification - Renewal,Email,In Progress,Normal,00512E80qDwAaI1oOE,003xGfyzY0ROEmia7h,001NnmE9JkofGzAJx3,2024-07-22,false,2024-07-15
00TEgexrzi2SwmQsi1,Follow-up - Next Steps,Qualification,Deferred,Low,005GnvlPPDq5hOoODG,00QENpTpWIZcGomuyn,006n4TCvk9w9KngqMs,2024-05-11,true,2024-04-21
00TEFy6p13lPKDKDFy,Discovery - Renewal,Call,In Progress,Low,005vqvLHAtIsAKf8Wh,0038x0cRs71uDSc89n,0016U5hXVzwrNBBEkj,2023-06-19,false,2023-06-01
00THmbkmwS7H9OoG1a,Qualification - Renewal,Qualification,Completed,High,005udoqsW2EyiZN9b0,00QORyUjFvfwtLd17d,001JaoH0WFKHK8M1k8,2023-02-12,true,2023-01-14
00Tg0DfBWtxjCohiHN,Discovery - Next Steps,Qualification,In Progress,Normal,005FmC4bvUmQBFO9r1,00QhXxT1ZvgfxaIlfA,001mw4PGig8VbFYux7,2023-02-16,false,2023-01-26
00TG6LrDsTWyGLVIwP,Call - Intro,Email,Completed,Normal,005lFrIUHPTHLXsJgY,00QVnFWzomq4FgY73o,00184pfiw3EDyWvIgl,2024-08-30,false,2024-08-08
